Q_ID	Ref_ANS	Stud_ANS	Class
48	 الفيروس و برنامج الإنزال برامج ماكرة هدفها تخريبي تختلف في طريقة العمل أو الهجوم فبينما يكرر الفيروس نفسه باقترانه ببرامج أخرى يقوم برنامج الإنزال بمراوغة برامج مكافحة الفيروسات بنقل وتركيب الفيروسات المحمولة في طياته	الفيروس يقترن مع برنامج اخر و يعمل عند عمل هدا البرنامج ويكون هدفه شطب او تخريب المعلومات المخزنة اما برنامج الانزال فهو يستخدم لتضليل اجهزة مكافحة الفيروسات	4
22	النسخ  غير القانوني  للبرامج، توزيع المواد ذات حقوق النشر بطريقة غير قانونية بما في ذلك الصور في الصيغة الإلكترونية والمطبوعة، والمواد المرئية والسمعية والمخزنة على شرائط أو أقراص مرنة، أو أقراص مدمجة أو على الحاسب.	جرائم الملكية الفكرية هي كل ما يؤدي إلى انتهاك حقوق النشر مثل كراك التطبيقات نشر أشياء مدفوعة بطريقة مجانية دون موافقة صاحبها	4
41	نقص الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم و عدم إدراج مختلف أنواع الجرائم الالكترونية في التشريع القانوني لأنها جرائم جديدة.	مكان الجريمة الالكترونية قد يكون في بلد اخر و عليه التشريع القانوني العادي يحتاج الى تعديل و اضافات	1
27	تطوير الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم، توسيع وإدراج مختلف أنواع الجرائم الالكترونية تحت طائلة التشريع القانوني.	التقليل من القرصنة الالكترونية، معاقبة المخترقين	1
18	الحمض النووي - قزحية العين - بصمة اليد -  بصمة الإصبع - الوجه 	البصمة  شبكية العين قزحية العين .	3
17	البريد الإلكتروني و البرامج التي يتم تحميلها من الانترنت خاصة من المواقع المشبوهة	عن طريق الأنترنت بنشر روابط لتحميلها و لكنها لا تبدو أنها لفيروس برامج التنزيل و عدم وجود مضاد فيروسات على الأجهزة الإلكترونية.	2
26	 جرائم السطو على أرقام البطاقات الائتمانية تزوير البيانات الجرائم المنظمة تجارة المخدرات، غسيل الأموال.  	غسل الأموال  السطو على رصيدك البنكي و تحويل الأموال لهم خاصة الأرصدة النائمة .	2
2	حماية وتأمين كافة الموارد المستخدمة في معالجة المعلومات من منشآت نفسها والأفراد العاملين فيها وأجهزة الحاسب المستخدمة فيها ووسائط المعلومات التي تحتوي على البيانات    وذلك في جميع مراحل تواجد المعلومة (التخزين – النقل – المعالجة)	هو حماية وتامين المعلومات من التخريب( سرقة، تغيير)، نظام المعلومات حيث كل منشأة تقوم بحماية نفسها وحماية الموظفين العاملين عليها وحماية الأجهزة والحاسبات الآلية وحماية البيانات المخزنة فيها في كل الأوساط من المخترقين وأي وسيلة تخريب في مختلف مراحل المعلومة ( تخزين نقل معالجة).	5
29	الأمن والخصوصية، البديل لحمل الوثائق الثبوتية البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية.	تعويض بطاقات الثبوتية تعويض كلمات المرور التأكد من أن الأشخاص المرخصون فقط من يستطيعون الدخول توفير الخصوصية.	5
38	 نظرا لتكتم الضحايا على الجرائم تفاديا للإعلان والتشهير لما فيه من إساءة للعائلات أو لسمعة المؤسسات بالإضافة إلى أن الكثير من الجرائم لا تترك أثرا	تكتم الضحايا	3
10	ثقافة أمن المعلومات، التشريع القانوني، التربية وثقافة الوعي واستعمال وسائل الحماية الفنية، الإدارية والمادية 	ثقافة الوعي، ثقافة الضمان المعلوماتي، تشريع القانون .	3
30	التوفير و السرية و التكامل للمعلومات	عدد إنقاص من فرص الهجمات على النظام المعلوماتي، الحفاظ على النظام المعلوماتي.	0
9	جرائم النصب والاحتيال تصنف في المجموعة الأولى التي تقع على الانترنت أي أن الشبكة تكون محلا لها	نوعها : جرائم الإختراق التي تتم بالتحايل على المستخدمين من أجل الحصول على بياناتهم، تصنيفها : جرائم تقع على شبكة الأنترنت.	1
